"id","symbol","chr","position","strand","product","tissue","statistic","dm","p.value","q.value"
"cg13523386","AMBN","4",71492427,"","ameloblastin precursor","CRBLM",0.236792478893318,0.0037235530893508,0.813262227559284,0.924372057510457
"cg11498156","TLX1","10",102880135,"","T-cell leukemia; homeobox 1","TCTX",0.236730566430178,0.00273576482549399,0.813262845372274,0.985989140693185
"cg21274570","CCL25","19",8023671,"","small inducible cytokine A25 isoform 1 precursor","TCTX",-0.236253498310062,-0.00170072225790173,0.813632153664585,0.985989140693185
"cg02833725","ISG20L2","1",154963392,"","interferon stimulated exonuclease gene 20kDa-like 2","PONS",-0.236112738566482,-0.00258962518166755,0.813780316745186,0.939185258743394
"cg17903316","LOXHD1","18",42435658,"","lipoxygenase homology domains 1","CRBLM",0.23608810573873,0.00409694768892118,0.813807356378206,0.924553070593733
"cg12052765","CHAT","10",50486969,"+","choline acetyltransferase isoform 1","FCTX",-0.235803548937552,-0.00323117250504595,0.813956200177641,0.994688424085358
"cg05161795","ZDHHC3","3",44993953,"","DHHC1 protein","PONS",-0.235648662518708,-0.00204924569268287,0.814143481807191,0.939185258743394
"cg11235426","DUSP22","6",237522,"+","dual specificity phosphatase 22","FCTX",-0.235470022172063,-0.00638819512718921,0.814214478758287,0.994688424085358
"cg05010967","SPATS1","6",44418618,"+","spermatogenesis associated; serine-rich 1","FCTX",-0.235436752492847,-0.00230546152908711,0.814240243465517,0.994688424085358
"cg00073650","HSPC176","16",87449667,"","hematopoietic stem/progenitor cells 176","TCTX",0.235339599290381,0.00186925797748123,0.814342996252038,0.985989140693185
"cg26968812","TPM4","19",16047873,"+","tropomyosin 4","FCTX",0.23488420341398,0.00272294287833488,0.814668178263426,0.994688424085358
"cg11005826","IGF2AS","11",2122537,"+","insulin-like growth factor 2 antisense","FCTX",-0.234810425819526,-0.00463404951514189,0.8147253213156,0.994688424085358
"cg05058973","GHRHR","7",30969124,"","growth hormone releasing hormone receptor isoform a precursor","CRBLM",-0.234781522655684,-0.00477714514162082,0.814818789744329,0.924861370195331
"cg06653796","LIME1","20",61838249,"+","Lck interacting transmembrane adaptor 1","CRBLM",-0.234740266570376,-0.00369735857556877,0.81485073142001,0.924861370195331
"cg20247048","FLJ32065","17",60402820,"-","hypothetical protein LOC201283","TCTX",-0.234594938791333,-0.00216253067651574,0.814916404781668,0.985989140693185
"cg14646244","SLC26A4","7",107087523,"","pendrin","PONS",0.234425652932992,0.00284486325668106,0.815086410358118,0.939455550629469
"cg19776453","CEACAM1","19",47725641,"","carcinoembryonic antigen-related cell adhesion molecule 1 isoform 1 precursor","FCTX",-0.234327601929199,-0.00306873299412194,0.815099308106988,0.994688424085358
"cg00899659","ZNF22","10",44815977,"","zinc finger protein 22 (KOX 15)","TCTX",-0.234319319368551,-0.00204421812777581,0.815129870527537,0.985989140693185
"cg03996822","RASSF6","4",74705422,"","Ras association (RalGDS/AF-6) domain family 6 isoform b","PONS",0.234328067721385,0.00348370621726077,0.815161974022816,0.939455550629469
"cg04533291","WDR39","2",96294125,"+","WD repeat domain 39","FCTX",0.234215858679683,0.00346865407151081,0.815185868515795,0.994688424085358
"cg26025891","PSTPIP1","15",75074954,"","proline-serine-threonine phosphatase interacting protein 1","FCTX",-0.233972640583371,-0.00353671615173098,0.815374282037892,0.994688424085358
"cg05382123","CSMD2","1",34405172,"-","CUB and Sushi multiple domains 2","FCTX",0.233803196751758,0.00461399668955798,0.815505551307021,0.994688424085358
"cg24789424","BDH","3",198784540,"","3-hydroxybutyrate dehydrogenase precursor","TCTX",0.23376498358483,0.00114778163323929,0.815559242636819,0.985989140693185
"cg06918467","OLIG3","6",137857232,"-","oligodendrocyte transcription factor 3","PONS",-0.233628564626721,-0.00167987125608673,0.815703674868605,0.939462943324122
"cg09893305","HAPLN1","5",83052940,"","cartilage linking protein 1","PONS",-0.233268548934072,-0.00329750699922835,0.815982508747165,0.939462943324122
"cg11854007","RP11-49G10.8","20",31245358,"","breast cancer and salivary gland expression gene","CRBLM",-0.233065422624295,-0.00464688015313866,0.816147707774781,0.925894842721768
"cg23807646","SLC26A8","6",36100663,"","solute carrier family 26; member 8 isoform a","TCTX",-0.232762550002805,-0.00273389253920121,0.816335840353565,0.985989140693185
"cg26672426","PTGES","9",131554403,"-","prostaglandin E synthase","TCTX",-0.232653734062342,-0.0030939449494155,0.816420152412536,0.985989140693185
"cg07211259","PDCD1LG2","9",5500497,"","programmed cell death 1 ligand 2","PONS",0.232601753173623,0.00420582354791035,0.816499007610427,0.939462943324122
"cg09528351","PIK3R5","17",8756991,"","phosphoinositide-3-kinase; regulatory subunit 5; p101","FCTX",0.232442360259444,0.00397272713027198,0.816559990102078,0.994688424085358
"cg11492040","H19","11",1973089,"-","","PONS",0.232294833566766,0.00403172218163877,0.8167367741837,0.939462943324122
"cg25473396","MPG","16",66819,"","N-methylpurine-DNA glycosylase isoform b","TCTX",0.231930962700003,0.00134801424361954,0.816980219965279,0.985989140693185
"cg11213150","ANGPTL2","9",128924278,"","angiopoietin-like 2 precursor","TCTX",-0.231890050846823,-0.00272762293498107,0.817011924941032,0.985989140693185
"cg07339327","CCND1","11",69170290,"+","cyclin D1","TCTX",-0.231853274006652,-0.00394885238249282,0.817040425713296,0.985989140693185
"cg19481811","UGT2B17","4",69116277,"","UDP glycosyltransferase 2 family; polypeptide B17","CRBLM",-0.231806131630201,-0.00555119303491714,0.817123222161634,0.926295123768687
"cg26852159","ASB16","17",39603323,"","ankyrin repeat and SOCS box-containing protein 16","PONS",-0.231313209605844,-0.00100966697794003,0.817497340003889,0.939746015745695
"cg21631754","XTP7","19",50429325,"-","protein 7 transactivated by hepatitis B virus X antigen","CRBLM",-0.231223145686084,-0.00602858488553736,0.817574931732446,0.926295123768687
"cg13055278","ID2","2",8739739,"+","inhibitor of DNA binding 2","CRBLM",0.231112918348823,0.00878784728502369,0.817660345062927,0.926295123768687
"cg12069309","SEMA3B","3",50287917,"+","semaphorin 3B isoform 2 precursor","FCTX",0.23089014384472,0.00246289142400432,0.817763128990743,0.994688424085358
"cg13997435","S100A2","1",151805030,"","S100 calcium binding protein A2","PONS",0.230928385611401,0.00266415598538751,0.817795550603375,0.939746015745695
"cg00837103","COL9A3","20",60917713,"+","alpha 3 type IX collagen","FCTX",0.230835825680941,0.00260881703710899,0.817805239440447,0.994688424085358
"cg00573606","COL6A3","2",237987419,"","alpha 3 type VI collagen isoform 1 precursor","TCTX",0.23071433853565,0.00436360642951446,0.817926372441182,0.985989140693185
"cg10708793","LGP2","17",37518152,"","hypothetical protein LOC79132","TCTX",0.230507674715113,0.00181567314894568,0.818083386481402,0.985989140693185
"cg21038703","ASB16","17",39603884,"+","ankyrin repeat and SOCS box-containing protein 16","FCTX",-0.230128559221587,-0.00342009660535159,0.818353600085997,0.994688424085358
"cg27532722","MMP11","22",22445568,"+","matrix metalloproteinase 11 preproprotein","FCTX",0.229773675305652,0.00278235443715316,0.818628783987439,0.994688424085358
"cg07977490","C16orf45","16",15435441,"+","hypothetical protein LOC89927","TCTX",-0.229484416540425,-0.00248792789188087,0.81887672216914,0.985989140693185
"cg00819362","CLIPR-59","19",41216048,"","CLIP-170-related protein","FCTX",-0.229402180708995,-0.00256303727519972,0.818916872349145,0.994688424085358
"cg14149007","PRKD2","19",51911395,"-","protein kinase D2","TCTX",-0.229285190852041,-0.00282612389490391,0.819031204412815,0.985989140693185
"cg12793610","TRIM2","4",154345087,"","tripartite motif-containing 2","FCTX",-0.229084401633327,-0.00378134653393491,0.819166112671887,0.994688424085358
"cg04972979","C20orf54","20",697148,"","hypothetical protein LOC113278","FCTX",-0.228897629440511,-0.00293505676221834,0.819308183716203,0.994688424085358
"cg24988345","SCHIP1","3",160473715,"","schwannomin interacting protein 1","TCTX",0.228842394994808,0.00285753642658503,0.819374579658833,0.985989140693185
"cg07823755","UGT1A1","2",234333094,"","UDP glycosyltransferase 1 family; polypeptide A1 precursor","FCTX",-0.228715519421925,-0.00427529294641682,0.819449432720428,0.994688424085358
"cg19475870","CDH9","5",27074362,"","cadherin 9; type 2 preproprotein","CRBLM",0.228798910928149,0.00389888961745533,0.819453936081202,0.927363982181687
"cg13693652","CLCA2","1",86661217,"","calcium activated chloride channel 2","TCTX",-0.228708267683604,-0.00196992644390948,0.819478598391291,0.985989140693185
"cg11594228","RANBP1","22",18483649,"+","RAN binding protein 1","TCTX",-0.228595080276472,-0.00296548733615526,0.819566380261289,0.985989140693185
"cg25620220","LOC221091","11",62213901,"","hypothetical protein LOC221091","PONS",-0.228585841494696,-0.00218789362625533,0.819611426892952,0.939746015745695
"cg10923408","MGC40178","13",30404710,"+","hypothetical protein LOC122046","PONS",-0.228496484240987,-0.00263920066863089,0.81968071368089,0.939746015745695
"cg10923408","MGC40178","13",30404710,"+","hypothetical protein LOC122046","FCTX",0.228283291828192,0.00338956991072343,0.819784702776884,0.994688424085358
"cg01333011","PTHLH","12",28015932,"","parathyroid hormone-like hormone isoform 2 preproprotein","TCTX",0.228099402392881,0.00268546639122824,0.819950827459337,0.985989140693185
"cg13791131","IGF2AS","11",2118468,"+","insulin-like growth factor 2 antisense","PONS",-0.227653644192133,-0.00335462959541993,0.820334314182128,0.939746015745695
"cg16250754","CARD6","5",40877336,"","caspase recruitment domain family; member 6","PONS",0.227472584323907,0.00320249975088333,0.820474737913721,0.939746015745695
"cg11120551","CHD1L","1",145180620,"+","chromodomain helicase DNA binding protein 1-like","CRBLM",-0.227474439250489,-0.0029622414650082,0.820480968020206,0.927363982181687
"cg23680518","SBSN","19",40712072,"","suprabasin","PONS",-0.227380675224608,-0.00112241887092103,0.820546021644288,0.939746015745695
"cg11052143","ALS2CR11","2",202192265,"-","amyotrophic lateral sclerosis 2 (juvenile) chromosome region; candidate 11","CRBLM",0.227306395207283,0.00149415699978276,0.820611296366578,0.927363982181687
"cg13352306","ROM1","11",62137840,"","retinal outer segment membrane protein 1","CRBLM",0.227290024091334,0.00397407140511682,0.820623993428299,0.927363982181687
"cg13745870","SPATA12","3",57069803,"","spermatogenesis associated 12","FCTX",0.227020068325649,0.00400175545071012,0.820764750067288,0.994688424085358
"cg02523400","SERPIND1","22",19458191,"","heparin cofactor II precursor","TCTX",-0.22697134175291,-0.00237706967834273,0.820825913147013,0.985989140693185
"cg25152942","MIA","19",45972920,"","melanoma inhibitory activity","CRBLM",0.226944899641082,0.00307502941044719,0.820891675116452,0.927363982181687
"cg14037413","ZNF143","11",9439170,"+","zinc finger protein 143 (clone pHZ-1)","CRBLM",-0.226899505137069,-0.00734273328713722,0.820926885084481,0.927363982181687
"cg00476577","ZNF217","20",51633815,"","zinc finger protein 217","PONS",-0.226808464163142,-0.00276966103700849,0.820989856296845,0.939746015745695
"cg19257200","SOX10","22",36710929,"","SRY (sex determining region Y)-box 10","FCTX",0.22667199261659,0.00484370257471535,0.821034847632185,0.994688424085358
"cg22081096","ABCA6","17",64649548,"","ATP-binding cassette; sub-family A; member 6","FCTX",-0.226491480266759,-0.00386636879367436,0.821174928907141,0.994688424085358
"cg06101324","SPRR1A","1",151222167,"","small proline-rich protein 1A","CRBLM",0.226401509677994,0.00655310147202666,0.821313176205985,0.927363982181687
"cg05316065","MLZE","8",130868189,"","melanoma-derived leucine zipper; extra-nuclear factor","TCTX",-0.225559510960428,-0.00161361417026132,0.821921449736445,0.985989140693185
"cg03732056","DOK2","8",21827005,"","docking protein 2","PONS",0.225605561187344,0.00287146132555634,0.821923075462219,0.939746015745695
"cg17727529","C1orf61","1",154666309,"","transcriptional activator of the c-fos promoter","FCTX",-0.225510376437983,-0.0038970526362242,0.821936386316939,0.994688424085358
"cg04016326","GRIN2B","12",14024207,"","N-methyl-D-aspartate receptor subunit 2B precursor","PONS",-0.22534773724918,-0.00336569964130117,0.822123130070215,0.939746015745695
"cg11201532","MFNG","22",36212024,"-","manic fringe homolog","FCTX",0.225263134443182,0.00328980465521798,0.822128303358455,0.994688424085358
"cg05316065","MLZE","8",130868189,"","melanoma-derived leucine zipper; extra-nuclear factor","CRBLM",-0.225267574082992,-0.00262769479161922,0.822192924807378,0.927920041374695
"cg06507244","DHX32","10",127559484,"","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 32","TCTX",-0.22515622743594,-0.00349675667951084,0.822234449813058,0.985989140693185
"cg04956382","MYOT","5",137231539,"","titin immunoglobulin domain protein","FCTX",0.224648091750398,0.0049451448574107,0.822605765595269,0.994688424085358
"cg13694749","SCN4A","17",59403770,"-","sodium channel; voltage-gated; type IV; alpha","FCTX",0.224342190801348,0.00154925926398285,0.822843263544164,0.994688424085358
"cg05569220","FLJ44861","17",76753468,"","hypothetical protein LOC388428","PONS",0.22441080031706,0.00297697775383444,0.822850230807483,0.939746015745695
"cg00297600","UNC5D","8",35521212,"","netrin receptor Unc5h4","FCTX",0.224321252374989,0.00291766833216527,0.822859520496142,0.994688424085358
"cg07634191","SCARA5","8",27906097,"-","hypothetical protein LOC286133","CRBLM",0.224077048166245,0.00407283019296918,0.823116822186268,0.928525379453059
"cg03459809","EPHX1","1",224079633,"","epoxide hydrolase 1; microsomal (xenobiotic)","FCTX",0.223385938010791,0.00343973448329756,0.823585792904165,0.994688424085358
"cg07112210","MGAT5B","17",72375660,"","beta(1;6)-N-acetylglucosaminyltransferase V isoform 1","TCTX",-0.223404216303045,-0.00136507947250378,0.823594568515953,0.985989140693185
"cg09396217","ANGPT1","8",108579462,"","angiopoietin 1","CRBLM",0.223453529617622,0.00412322684816182,0.823600797676689,0.928634122933339
"cg05140736","SGSH","17",75810113,"","N-sulfoglucosamine sulfohydrolase (sulfamidase)","PONS",0.223398470143037,0.00220862891115167,0.823636013028695,0.939746015745695
"cg05569220","FLJ44861","17",76753468,"","hypothetical protein LOC388428","FCTX",0.223109674650474,0.00226853507890405,0.823800340913131,0.994688424085358
"cg22643217","KRTAP11-1","21",31175835,"","keratin associated protein 11-1","TCTX",0.222910735103196,0.00470016016775523,0.823977764145248,0.985989140693185
"cg18151487","ARL3","10",104465330,"","ADP-ribosylation factor-like 3","PONS",0.222918999899925,0.0033085208636571,0.82400824589789,0.939746015745695
"cg18149207","RORC","1",150072258,"","RAR-related orphan receptor C isoform a","TCTX",-0.22283195379009,-0.00133559883268737,0.824038942963384,0.985989140693185
"cg02717046","GPR133","12",130004741,"+","G protein-coupled receptor 133","CRBLM",-0.222821951103267,-0.00293806632562592,0.824091098664756,0.928749892944852
"cg27626424","LOR","1",151498972,"","loricrin","PONS",0.222647512356747,0.00127854173010073,0.824219030868463,0.939746015745695
"cg21104946","WNT7B","22",44752194,"-","wingless-type MMTV integration site family; member 7B precursor","TCTX",0.222571980576128,0.00204103553391101,0.824240836764916,0.985989140693185
"cg26660631","FLJ32011","1",46788081,"","hypothetical protein LOC148930","FCTX",-0.222472411157455,-0.00239464419082017,0.824295294864998,0.994688424085358
"cg08244028","MSH3","5",79985095,"","mutS homolog 3","TCTX",-0.222493402369975,-0.00232581438321839,0.824301862495425,0.985989140693185
"cg01001286","IL16","15",79262693,"","interleukin 16 isoform 1 precursor","TCTX",0.222431498538916,0.00167381406109982,0.824349939261202,0.985989140693185
"cg12058490","A2M","12",9159646,"","alpha-2-macroglobulin precursor","CRBLM",-0.22223256046389,-0.00431591654602417,0.824548711556337,0.928828731964732
"cg06885782","KCNQ4","1",41020796,"+","potassium voltage-gated channel KQT-like protein 4 isoform a","FCTX",0.222130010030843,0.00345105841979475,0.824561262404118,0.994688424085358
"cg06536578","JPH4","14",23118395,"","junctophilin 4","PONS",-0.222181603198796,-0.00242378653607984,0.824580796184688,0.939746015745695
"cg09201719","CYP17A1","10",104586880,"","cytochrome P450; family 17","FCTX",-0.222054570463623,-0.00345386470502856,0.824619864472942,0.994688424085358
